Daily_Usage_Hours,Sleep_Hours,Academic_Performance,Social_Interactions,Exercise_Hours,Anxiety_Level,Depression_Level,Self_Esteem,Parental_Control,Screen_Time_Before_Bed,Phone_Checks_Per_Day,Apps_Used_Daily,Time_on_Social_Media,Time_on_Gaming,Time_on_Education,Family_Communication,Weekend_Usage_Hours,Addiction_Level
5.6,5.4,95,6,0.1,2,10,3,1,1.8,38,13,2.1,1.2,0.5,5,6.4,9.6
8.8,7.5,85,5,1.4,10,8,1,1,0.6,134,19,1.9,1.0,0.8,8,3.7,10.0
2.9,4.8,51,7,1.8,3,7,3,0,1.0,123,13,3.1,2.5,0.7,2,5.3,10.0
3.4,9.5,60,0,0.0,3,3,6,0,0.5,76,5,2.3,2.7,1.0,1,7.1,6.2
4.9,6.7,95,0,1.3,6,1,4,0,1.1,59,18,2.4,1.2,0.1,6,4.4,9.9
5.8,5.9,63,4,0.2,3,2,7,0,1.2,115,18,1.8,2.3,0.4,5,8.6,10.0
3.8,6.1,80,1,0.1,4,10,10,0,1.5,67,6,2.6,2.2,1.5,9,8.8,8.1
5.6,6.1,73,4,2.2,10,6,1,0,0.7,34,16,3.1,0.5,1.6,9,5.9,10.0
6.5,7.1,60,6,1.0,1,6,7,1,0.6,49,19,2.2,1.5,0.4,2,5.3,10.0
5.2,7.0,65,1,2.7,5,7,3,1,0.8,22,7,1.8,3.2,0.0,4,6.4,8.5
4.4,6.4,76,6,1.2,6,1,8,0,1.6,33,7,3.1,2.6,1.5,5,7.2,9.0
3.8,5.2,80,1,0.4,2,4,3,1,0.9,71,6,1.7,2.5,0.3,2,7.6,8.0
5.7,7.4,72,2,0.8,1,6,3,0,1.8,110,16,3.0,1.3,0.7,8,4.4,10.0
5.6,6.6,51,4,1.1,3,1,2,1,1.6,122,11,2.1,1.7,1.3,1,6.9,10.0
5.8,3.6,95,4,2.5,3,7,2,1,0.9,61,15,3.9,0.3,0.0,3,7.9,10.0
4.9,9.6,98,8,1.5,6,6,9,1,0.5,57,16,2.1,0.8,1.6,7,9.6,7.3
5.8,5.5,88,7,0.9,9,10,6,0,0.6,85,18,1.7,0.1,1.7,4,5.7,10.0
5.3,5.8,73,6,1.3,7,5,6,0,1.5,138,13,1.4,2.7,1.1,4,4.0,10.0
8.7,7.7,79,4,1.0,5,6,7,0,1.5,48,18,2.8,0.9,1.8,2,5.0,10.0
2.2,4.1,68,9,0.0,3,9,3,0,0.9,137,7,1.7,1.0,0.0,10,4.1,7.0
6.0,4.2,56,8,1.1,2,7,1,0,1.0,46,9,1.4,1.7,0.4,10,5.6,9.7
3.9,3.0,67,4,0.4,7,2,4,0,1.7,91,20,2.0,1.4,0.8,7,7.8,10.0
7.2,7.8,95,2,1.2,5,6,8,1,1.2,134,16,2.3,1.4,1.4,7,7.3,10.0
4.5,6.4,51,9,1.7,1,8,5,1,0.8,46,11,0.9,0.8,0.5,10,10.7,6.1
3.7,7.0,52,0,2.1,8,2,8,0,1.6,119,14,3.2,3.4,0.8,5,4.5,10.0
2.4,7.2,91,8,0.0,6,10,9,1,0.7,136,12,2.5,2.6,0.5,8,6.7,9.0
6.7,5.6,78,7,0.9,10,8,2,0,1.9,47,9,1.7,2.6,2.2,1,9.8,10.0
4.9,9.3,63,9,1.6,9,7,9,0,1.1,90,8,3.2,2.6,1.0,1,5.9,9.4
5.1,8.9,62,7,3.5,2,4,7,0,1.5,80,7,1.7,1.2,1.6,8,10.4,6.5
8.0,6.1,76,5,1.4,7,10,7,1,0.8,50,15,4.0,1.6,0.0,8,11.3,10.0
4.6,6.2,56,4,1.1,5,9,5,1,0.7,120,6,2.4,0.7,1.2,8,4.4,8.2
5.0,7.1,55,9,2.2,10,4,7,0,0.9,86,16,2.1,2.1,1.0,5,7.0,10.0
4.2,7.7,52,10,0.8,10,9,7,0,1.6,73,20,2.5,0.9,0.0,2,7.6,9.2
5.6,4.5,84,5,0.9,1,2,5,0,0.8,89,20,2.4,2.1,1.2,10,5.0,10.0
5.8,9.3,86,4,0.7,2,9,6,0,0.6,44,12,0.2,2.3,1.1,8,8.0,6.9
4.4,3.2,57,0,1.0,4,10,1,0,0.5,27,5,2.7,1.0,0.8,3,1.1,8.0
6.7,7.9,87,8,1.6,9,7,2,0,0.6,135,14,2.8,1.4,0.6,5,6.5,10.0
5.8,7.6,87,9,1.1,10,1,1,1,1.5,71,8,2.3,0.6,2.7,4,6.2,7.9
6.6,3.6,71,3,2.2,2,9,1,1,1.2,145,13,3.1,1.4,1.7,5,5.6,10.0
7.6,3.9,81,7,0.7,8,6,7,1,2.1,50,6,1.6,0.0,1.3,7,10.1,9.4
6.4,5.5,82,7,0.5,1,9,9,1,0.3,64,12,5.0,0.3,0.0,2,8.7,10.0
1.7,5.2,68,9,2.7,5,3,6,0,1.6,124,8,2.4,1.0,1.1,10,6.7,6.6
5.6,7.0,85,10,0.9,8,10,5,0,0.7,141,14,2.5,0.0,1.5,2,8.3,10.0
2.9,8.3,50,1,0.0,6,4,2,1,0.7,53,18,2.7,2.9,1.0,1,3.7,9.0
4.2,6.9,87,9,0.2,9,6,6,1,1.0,117,13,1.3,2.3,1.1,10,2.3,9.3
4.9,6.8,91,3,2.3,7,5,7,0,1.5,77,16,3.0,1.9,0.6,7,2.1,10.0
3.8,9.7,75,8,0.8,6,10,4,1,1.4,115,10,1.0,2.6,2.2,5,6.3,6.8
7.1,5.0,82,0,0.8,10,9,10,1,1.3,28,15,2.2,0.7,0.6,3,3.2,10.0
5.5,5.3,100,8,1.8,7,3,3,1,1.5,148,20,2.7,0.7,1.5,5,6.1,10.0
4.3,6.1,59,10,0.6,4,3,6,0,0.6,88,15,2.0,0.3,0.2,8,2.6,8.3
2.6,7.1,78,7,1.4,7,10,8,0,1.5,129,20,3.3,3.2,0.2,3,8.1,10.0
3.4,8.0,51,9,0.3,10,10,2,0,0.6,98,6,2.6,2.3,1.7,4,2.7,7.5
3.5,7.2,65,4,1.2,2,8,8,1,0.1,113,12,0.8,0.6,1.2,2,6.0,6.0
7.0,7.6,87,5,0.0,7,6,10,0,0.9,32,18,2.0,0.0,0.6,2,4.7,9.4
4.3,3.9,56,8,1.0,2,6,3,1,1.1,22,11,1.6,1.6,0.4,7,3.1,8.2
7.5,5.0,54,2,0.6,5,2,1,1,1.8,106,18,1.8,1.2,2.8,9,6.6,10.0
4.6,7.1,58,7,0.8,9,5,2,0,0.8,55,14,2.1,1.4,2.5,10,4.7,8.4
4.7,8.9,87,7,1.1,10,4,8,1,1.3,87,12,3.1,1.4,1.0,10,3.2,8.9
5.3,4.4,85,7,2.0,9,3,3,0,1.6,49,14,2.4,1.4,1.0,10,5.3,10.0
6.6,7.0,99,10,3.4,8,6,1,0,1.2,127,12,3.4,2.9,1.6,5,8.1,10.0
4.2,6.5,70,5,1.0,8,9,1,1,1.8,71,5,1.7,2.4,1.1,7,5.0,7.5
5.4,8.7,61,4,0.2,9,9,5,1,1.6,95,18,3.4,3.1,1.2,4,4.0,10.0
1.2,8.2,77,2,1.3,1,2,4,0,0.8,150,17,2.9,2.3,0.9,9,6.9,8.7
3.6,7.7,51,3,0.3,3,1,10,0,0.9,81,12,2.9,1.5,1.4,7,7.5,8.2
4.1,6.0,80,6,1.3,9,2,9,1,1.0,149,14,1.8,1.9,1.2,1,5.8,10.0
6.1,7.3,70,7,0.7,7,4,6,1,1.0,123,9,2.9,1.0,1.0,4,5.1,10.0
3.5,4.5,73,0,2.0,7,3,5,0,0.2,60,9,1.7,1.9,0.5,9,6.1,7.8
2.3,4.5,61,2,0.3,2,9,3,0,0.2,78,9,1.9,3.1,0.5,9,6.2,8.4
5.3,5.9,83,5,1.4,2,2,8,0,0.4,97,5,2.7,0.9,2.3,5,4.7,8.9
4.5,6.3,72,9,2.0,6,9,10,1,1.1,93,14,3.1,0.8,0.7,9,4.1,9.9
6.6,4.2,61,3,1.0,6,3,6,1,1.3,86,13,2.2,3.2,0.7,5,5.4,10.0
2.5,9.8,59,4,1.7,3,6,6,0,0.9,46,9,1.6,0.9,0.8,6,3.3,2.8
4.1,6.9,99,8,0.0,10,2,6,0,2.2,31,13,1.8,2.2,1.7,10,6.3,7.9
1.7,7.3,92,7,1.9,6,8,5,1,1.7,39,12,3.8,1.1,1.3,8,6.6,6.1
7.6,5.7,56,1,0.0,7,1,7,0,1.0,75,14,1.6,1.1,1.4,6,4.1,10.0
3.9,7.2,80,3,2.7,10,4,4,1,0.7,92,16,1.1,2.5,0.3,3,6.3,8.9
6.2,7.2,58,10,0.7,3,6,4,1,1.0,31,12,2.3,0.5,2.4,7,7.5,8.4
7.3,6.6,99,2,1.8,1,2,9,0,0.7,30,9,3.8,1.1,0.6,7,6.4,10.0
8.4,6.9,75,0,1.8,1,6,4,1,1.3,48,10,1.3,1.7,0.3,5,3.8,10.0
0.6,7.9,100,5,1.3,6,8,2,0,1.0,65,13,2.9,2.1,1.4,3,4.6,5.6
7.1,4.9,66,3,0.6,10,7,1,0,0.4,121,14,3.2,1.4,0.8,3,5.5,10.0
3.3,5.3,51,2,1.6,5,2,3,0,0.8,102,15,0.6,1.8,0.8,1,3.5,8.1
1.3,7.6,66,5,1.7,1,3,1,1,1.7,69,16,2.8,2.1,0.6,10,3.3,7.0
5.6,6.5,87,3,1.0,7,5,3,0,0.6,118,13,2.4,0.6,1.1,7,2.9,10.0
3.4,6.1,99,8,0.2,10,5,10,0,1.3,85,19,2.0,1.6,0.3,4,4.2,9.4
3.5,7.6,55,5,0.0,10,9,3,1,1.4,133,7,1.8,3.0,2.1,4,4.0,8.6
4.3,4.0,57,5,1.9,8,9,5,0,0.5,116,14,3.2,1.2,0.0,4,5.4,10.0
5.1,7.6,88,4,2.2,5,5,5,1,0.6,105,11,2.9,1.9,1.4,6,8.2,10.0
2.5,6.2,75,7,0.0,10,5,7,0,0.9,112,12,3.5,2.6,1.5,9,5.6,10.0
6.3,3.7,71,2,0.5,5,9,10,0,0.8,120,7,2.5,1.8,0.8,5,5.7,10.0
4.5,6.1,77,7,0.0,5,9,7,1,1.1,114,17,2.4,1.6,1.4,6,5.7,10.0
5.0,6.8,51,6,0.0,10,7,9,0,0.4,150,9,1.7,0.6,0.7,1,5.9,8.7
8.5,9.3,69,4,0.5,8,6,7,0,1.6,119,13,1.8,2.1,1.0,10,5.5,10.0
4.9,6.3,85,3,0.7,10,7,1,1,0.6,88,10,3.7,2.2,0.8,5,3.4,10.0
6.2,7.0,59,1,1.4,2,1,1,0,1.3,84,19,2.4,2.0,2.6,5,9.6,10.0
1.3,3.4,68,9,1.0,1,10,9,1,1.4,95,5,2.1,0.0,0.7,2,7.7,4.6
2.3,4.1,54,7,1.3,10,4,10,1,1.9,97,12,0.9,3.1,1.7,5,12.3,8.6
5.7,6.4,87,10,1.0,1,7,4,1,0.1,142,19,1.6,1.6,0.0,2,6.5,10.0
5.5,10.0,61,0,0.5,8,9,7,0,0.7,81,10,2.7,1.2,0.4,5,6.7,8.0
4.4,6.2,52,10,1.1,2,5,4,0,1.3,57,6,3.7,0.0,1.0,3,9.3,7.3
2.0,5.1,68,6,0.4,3,5,2,0,1.4,30,16,1.2,1.0,2.7,9,6.1,5.4
4.8,6.4,99,0,0.5,1,4,9,1,1.1,143,12,2.2,1.5,0.7,8,5.5,10.0
6.4,6.0,65,4,0.2,5,5,8,1,1.0,53,19,1.8,3.3,0.5,9,6.9,10.0
2.6,8.9,72,5,1.5,6,6,6,0,1.4,127,15,3.5,0.5,1.4,1,5.0,7.7
7.1,7.8,74,3,0.6,4,3,9,1,1.2,87,8,0.0,1.9,0.0,9,8.6,8.4
6.5,4.4,81,10,2.4,4,8,5,1,1.6,20,11,3.9,0.0,0.8,10,7.3,10.0
5.6,7.4,87,0,2.0,4,5,6,1,0.7,98,10,2.4,3.4,0.1,2,8.4,10.0
4.1,5.2,72,7,0.9,6,3,8,1,1.0,30,6,1.3,1.3,2.0,7,5.4,5.9
5.1,4.6,94,8,1.0,2,4,9,1,0.0,84,19,2.0,1.9,0.8,4,6.5,10.0
2.8,7.9,99,5,1.3,1,5,5,0,1.0,86,13,2.5,1.8,1.4,2,1.3,7.5
5.9,4.1,63,1,1.4,8,7,8,0,0.9,119,17,1.5,3.1,1.4,10,9.6,10.0
1.4,7.4,79,10,0.1,1,8,4,1,0.7,21,6,1.8,0.3,0.4,1,6.3,1.4
6.4,6.6,72,9,0.4,8,1,8,1,1.4,105,19,2.1,1.4,1.6,10,5.3,10.0
3.4,8.4,81,7,0.3,2,7,3,1,1.0,98,17,2.2,2.2,1.2,9,8.1,9.0
5.5,6.6,100,8,0.7,10,9,8,1,0.7,58,19,2.7,0.5,0.8,9,4.8,10.0
3.1,4.2,69,1,0.8,8,6,8,1,1.5,71,16,2.1,0.9,2.6,7,12.0,8.6
6.3,8.4,84,8,1.6,9,8,5,1,1.4,58,5,3.2,1.7,0.5,8,8.1,9.2
5.4,7.9,83,5,1.8,4,2,2,1,0.6,91,14,1.5,2.7,0.7,10,5.0,10.0
5.1,5.7,98,5,0.3,6,2,3,0,0.6,45,6,2.8,0.3,1.2,8,9.3,7.5
7.1,7.3,85,6,0.0,9,7,5,0,1.1,92,11,2.8,1.3,0.0,8,7.5,10.0
7.0,5.5,69,10,1.7,5,4,9,1,0.8,114,5,1.9,0.7,1.2,10,5.8,10.0
7.2,8.4,96,4,1.0,9,1,2,1,0.8,24,5,2.9,0.8,1.1,10,9.6,8.2
4.5,6.7,80,7,1.4,6,1,5,0,1.1,49,15,3.4,1.2,1.7,2,6.8,9.7
3.3,8.2,72,5,1.5,9,8,7,1,0.6,67,15,2.7,2.3,0.7,10,4.4,8.5
3.9,5.5,70,10,1.1,2,6,4,0,0.8,51,10,1.3,1.8,0.2,1,4.0,7.3
5.2,6.8,70,9,1.1,4,7,3,0,1.0,84,15,1.3,0.8,0.9,7,6.8,8.6
2.5,7.6,82,4,0.9,9,3,1,0,1.6,43,18,1.8,2.7,2.3,4,6.7,7.7
6.9,7.0,79,4,0.9,6,4,7,0,0.9,73,12,2.9,1.6,0.7,4,4.1,10.0
1.3,8.7,62,0,1.1,1,1,7,1,1.6,135,11,2.3,1.7,1.7,9,7.8,5.8
7.5,6.6,58,5,0.1,6,2,7,1,1.0,77,16,0.9,0.9,1.7,6,7.6,10.0
3.0,6.1,81,1,0.5,4,8,6,1,1.6,103,6,2.4,1.0,0.7,4,5.1,6.6
4.5,6.9,84,4,1.0,6,9,3,0,1.0,48,12,1.8,1.7,0.5,6,3.6,7.9
4.1,3.0,93,9,0.7,7,4,5,0,1.1,81,15,3.6,1.2,1.7,3,4.7,10.0
4.3,6.7,64,9,0.2,2,4,6,0,0.4,123,5,3.8,0.0,0.3,4,4.7,8.2
7.2,9.8,86,4,1.2,3,3,5,0,1.1,140,20,1.9,0.0,0.9,5,8.3,10.0
5.3,6.3,82,7,1.7,10,6,4,0,1.2,59,17,3.1,1.3,0.6,8,10.0,10.0
0.8,8.9,59,8,0.9,4,6,7,0,1.0,138,9,3.3,2.9,1.0,7,10.0,7.1
5.6,6.3,53,5,1.5,5,7,8,0,0.8,82,10,1.5,0.6,1.7,9,6.0,8.2
7.7,5.4,62,6,0.5,8,6,5,0,1.5,46,5,2.5,2.5,0.5,10,3.8,10.0
3.6,4.8,95,3,0.1,9,9,3,1,1.3,89,10,3.9,2.1,2.4,10,5.8,10.0
6.1,4.8,68,0,2.4,6,8,5,0,0.8,87,19,4.2,0.0,1.7,8,5.1,10.0
4.2,3.8,93,4,1.2,2,2,7,0,1.1,96,14,3.2,1.7,0.9,7,8.1,10.0
4.8,7.2,68,6,1.3,4,9,2,1,1.4,53,16,3.6,0.8,1.0,9,7.2,9.9
7.8,7.8,57,2,0.2,6,1,6,0,1.3,147,19,0.0,2.0,0.0,7,8.3,10.0
5.0,7.0,67,10,1.3,9,3,2,0,1.1,65,12,1.7,0.8,0.6,10,5.9,7.7
5.3,8.9,98,4,0.0,7,2,1,1,0.9,59,10,2.5,0.5,1.5,1,10.5,7.0
4.8,6.7,65,4,1.1,10,4,3,0,0.4,67,6,3.9,2.0,0.9,10,6.8,9.9
8.5,6.4,75,1,0.9,3,3,10,0,1.1,149,12,3.2,0.0,0.7,8,2.9,10.0
8.4,7.1,75,0,0.7,8,9,1,1,1.5,46,17,2.2,1.4,0.1,6,7.3,10.0
4.4,7.5,87,6,0.1,10,10,8,1,1.0,102,17,1.1,1.5,1.8,10,3.7,8.7
5.2,7.2,86,2,0.9,10,4,6,1,1.5,50,19,2.6,1.0,2.4,6,5.2,10.0
4.0,7.2,79,2,1.6,7,4,1,0,1.9,112,14,4.0,2.1,1.0,10,5.5,10.0
2.9,4.7,63,0,0.0,3,8,4,0,1.0,90,19,1.6,0.6,0.4,8,6.9,8.4
5.5,8.3,84,7,0.9,10,7,2,0,1.1,133,20,2.8,2.4,0.0,4,7.5,10.0
6.3,6.1,98,0,0.7,2,6,10,1,0.5,113,14,3.2,0.4,1.3,2,2.0,10.0
6.1,4.2,92,7,1.3,4,6,8,0,1.2,30,12,2.1,2.4,1.7,4,6.7,10.0
5.9,3.8,50,7,1.4,4,6,3,1,1.3,129,14,1.4,1.4,0.4,2,9.3,10.0
2.5,6.6,84,4,1.1,7,4,6,0,0.9,38,20,3.0,2.4,0.0,3,3.8,9.4
4.9,5.8,75,1,0.6,7,2,6,0,1.5,44,6,1.8,1.0,0.3,4,9.1,6.9
8.0,8.5,51,5,1.5,8,7,6,0,0.3,68,14,1.7,1.7,1.4,9,9.0,10.0
4.7,5.2,92,2,2.1,6,5,6,0,1.2,110,20,2.0,1.8,1.5,2,7.3,10.0
5.1,5.7,76,8,0.2,6,8,2,1,0.0,145,11,4.3,2.0,0.3,7,4.1,10.0
6.0,5.0,89,0,0.8,5,6,4,0,0.6,140,15,2.7,0.0,1.0,5,5.3,10.0
4.6,4.4,80,9,2.1,3,7,5,1,1.0,99,6,3.6,1.0,0.5,7,4.9,10.0
6.9,8.4,60,1,0.7,2,4,9,0,1.6,140,16,2.8,3.1,1.3,8,5.8,10.0
3.4,8.6,63,1,1.8,1,3,3,0,2.5,110,6,4.9,1.1,2.2,8,3.2,8.5
4.8,5.0,58,5,1.2,6,10,4,1,1.3,21,15,2.7,0.5,1.5,10,7.3,8.9
4.7,6.3,100,3,0.3,9,2,6,0,1.5,46,18,2.9,1.9,2.0,8,8.1,10.0
1.8,7.4,75,2,0.6,7,2,1,1,0.9,122,19,1.5,1.9,0.2,9,8.6,7.7
4.5,7.3,71,2,1.1,1,9,3,0,0.9,131,6,2.9,0.7,1.9,4,5.0,8.3
1.3,5.9,86,6,1.4,1,8,4,0,0.8,89,20,3.5,2.6,1.2,3,8.5,10.0
3.7,6.6,63,10,0.1,7,3,5,1,1.2,42,14,2.0,2.4,1.1,10,8.4,8.4
7.3,6.4,51,5,0.0,1,9,6,0,1.3,52,19,3.1,2.9,2.8,10,9.8,10.0
6.1,6.1,69,6,0.6,8,9,7,0,0.5,85,11,4.4,0.3,1.2,6,5.8,10.0
5.5,6.3,62,8,1.5,10,2,7,1,0.6,113,10,3.8,0.3,0.1,7,5.4,10.0
5.9,7.0,79,0,1.1,7,6,7,0,0.3,40,19,0.5,0.3,1.5,4,4.6,7.8
3.2,5.2,86,4,2.1,8,3,5,0,1.3,50,13,2.3,0.6,2.4,3,4.4,7.1
3.0,10.0,96,2,0.5,9,1,10,0,1.3,134,10,1.9,1.5,1.2,1,4.7,6.1
2.6,5.4,86,6,0.8,6,9,3,1,0.9,90,12,2.9,1.4,1.3,4,5.9,8.4
2.7,6.1,96,0,0.8,7,9,2,1,0.7,110,5,2.0,2.0,0.0,6,2.9,6.8
8.8,7.6,88,8,1.5,3,1,5,1,0.8,52,8,1.9,1.5,1.9,1,5.2,10.0
4.4,9.4,67,1,0.6,7,6,6,1,1.6,31,13,1.8,1.3,0.2,1,4.2,6.0
4.3,4.8,60,4,2.2,4,2,3,0,1.0,127,14,1.6,1.9,1.1,4,6.6,10.0
4.7,7.9,85,3,1.4,7,5,4,1,0.4,33,19,1.8,1.4,1.3,3,4.3,8.4
7.6,6.8,92,7,1.0,2,9,8,1,1.6,50,9,2.8,2.5,1.4,10,10.2,10.0
5.2,9.0,99,1,0.4,5,7,1,1,0.6,64,16,2.3,0.5,1.2,7,8.7,8.0
6.4,6.9,82,1,0.7,2,6,6,0,1.4,56,10,1.4,1.9,1.8,2,1.6,9.4
6.7,6.7,63,8,2.5,8,4,5,1,1.2,111,11,2.5,2.2,1.2,9,7.9,10.0
3.1,7.1,100,2,2.1,8,3,5,0,0.5,80,7,1.8,0.0,1.8,9,6.1,4.4
4.6,4.8,67,6,0.2,5,5,1,0,1.6,141,18,2.7,0.3,1.1,6,5.1,10.0
5.1,8.8,99,1,2.6,5,8,10,1,1.2,140,16,1.7,2.5,1.0,5,7.3,10.0
1.7,6.1,93,6,0.0,7,1,4,0,0.9,54,8,4.3,2.6,0.9,6,3.1,8.2
1.5,10.0,69,5,1.4,1,1,7,0,1.5,24,16,2.9,1.3,0.8,2,4.3,4.4
4.9,6.9,69,6,1.9,9,5,2,1,1.6,139,19,3.5,0.6,0.9,8,5.7,10.0
7.9,6.8,53,1,0.8,6,8,3,1,0.6,29,14,2.7,1.0,1.7,4,8.0,10.0
6.1,5.4,65,10,0.0,4,4,8,1,1.1,111,15,2.2,0.7,1.5,2,6.8,10.0
4.3,9.3,81,3,2.0,8,9,7,1,0.0,111,16,2.2,1.9,0.1,3,7.0,9.2
6.6,5.5,71,3,0.8,5,6,4,1,0.1,40,13,2.2,2.3,0.4,8,6.7,10.0
6.7,7.6,95,2,1.0,1,5,1,0,1.8,136,17,3.7,1.5,0.7,8,6.6,10.0
4.7,10.0,93,1,1.7,5,4,3,1,1.3,127,10,3.8,2.4,2.0,5,2.4,10.0
5.5,5.4,83,8,0.1,8,1,5,0,0.8,104,6,1.3,1.1,1.2,6,7.5,8.5
3.2,5.9,79,3,1.9,6,3,2,0,1.5,33,17,3.2,1.4,2.0,5,5.9,8.9
7.5,6.2,76,6,0.0,4,1,6,0,1.7,42,20,2.0,3.2,1.1,8,10.7,10.0
6.3,8.1,51,2,1.4,5,3,4,0,1.0,76,6,4.2,0.0,0.6,1,5.3,9.2
4.2,6.2,50,8,1.2,8,3,6,0,0.6,20,12,1.5,2.8,1.1,2,4.8,8.2
0.4,4.0,81,5,2.5,4,5,5,1,1.3,37,9,2.1,0.9,1.6,2,6.6,3.9
3.5,5.5,83,2,2.1,3,8,1,0,1.0,37,20,3.2,1.2,1.6,6,6.4,9.9
5.4,5.9,62,9,3.0,10,4,1,1,1.3,39,15,3.6,1.6,1.0,6,5.8,10.0
4.7,6.8,59,8,0.6,4,8,9,1,0.8,99,11,3.1,1.3,1.2,7,6.5,9.9
3.0,6.6,96,1,1.3,5,4,1,1,1.3,116,10,1.9,0.8,1.2,5,6.0,6.7
6.4,6.3,96,1,1.9,1,10,4,0,0.9,82,6,0.7,1.4,1.8,7,4.9,8.2
6.3,6.3,61,8,1.6,8,1,5,1,1.6,76,17,1.7,2.1,0.3,2,5.8,10.0
4.4,5.3,66,1,0.0,4,4,10,1,0.7,111,10,4.1,1.7,0.0,8,4.7,10.0
3.5,4.0,54,6,1.1,1,6,8,0,0.7,69,13,2.6,1.2,2.1,7,6.8,9.3
1.0,5.9,83,9,1.2,4,7,7,0,0.8,84,17,2.1,2.9,1.0,9,6.6,8.1
4.9,6.7,87,2,1.2,6,5,9,0,1.3,44,17,3.0,2.9,1.3,3,3.2,10.0
2.6,6.1,94,3,1.2,5,5,3,0,1.1,128,17,2.0,0.3,1.0,4,11.2,7.8
2.7,5.1,69,9,0.6,9,2,3,1,0.7,139,11,2.0,0.0,1.1,7,6.3,7.1
6.5,5.3,57,1,1.8,7,4,4,1,0.9,44,13,2.7,0.5,1.4,6,8.0,10.0
3.5,5.9,63,0,1.6,10,1,10,1,1.0,62,9,2.4,0.5,1.1,8,4.8,6.5
2.7,6.9,67,9,0.8,6,2,1,1,0.1,115,18,4.1,1.7,1.2,1,6.4,10.0
7.3,8.8,71,9,2.3,6,6,3,1,0.6,104,8,2.4,1.3,2.4,3,6.1,10.0
4.7,6.3,91,0,1.9,9,5,7,1,1.4,43,19,1.5,1.9,0.9,3,7.2,9.6
4.5,5.9,64,2,1.2,4,10,2,1,1.3,56,13,3.0,0.7,0.2,4,4.3,9.0
9.0,7.1,82,5,1.3,4,5,7,0,1.0,149,8,1.7,1.0,0.0,4,0.9,10.0
7.7,7.3,74,8,2.3,9,2,3,1,1.4,63,8,2.5,3.5,1.7,5,4.8,10.0
4.2,5.9,79,0,1.4,4,1,1,0,0.5,64,11,1.9,2.7,0.6,8,5.4,9.3
3.3,4.4,70,4,1.2,8,4,10,0,1.1,22,17,0.8,1.2,0.8,7,7.1,6.9
4.9,4.9,66,6,0.0,5,1,8,0,1.2,57,15,3.8,0.0,0.5,7,8.8,10.0
6.6,7.5,93,4,1.2,5,4,4,1,1.1,75,7,2.5,0.6,1.3,5,5.7,8.8
7.6,6.1,71,7,1.0,2,10,10,1,0.4,49,13,3.0,2.2,0.1,3,7.7,10.0
8.0,6.7,67,5,0.3,5,10,7,0,1.5,43,7,2.1,1.0,0.0,6,8.6,10.0
5.0,5.5,76,4,0.3,8,10,9,1,1.1,85,20,1.0,0.7,1.6,8,5.8,9.6
3.0,6.8,77,7,1.7,10,5,7,0,1.3,119,8,3.4,1.9,0.2,7,3.6,8.9
5.2,7.4,93,4,2.3,2,7,5,0,1.9,47,15,1.4,1.5,0.8,5,6.4,8.3
8.5,7.3,60,6,1.6,8,1,3,1,1.1,149,5,2.9,1.7,0.5,8,6.8,10.0
3.4,6.0,50,9,0.9,1,10,5,1,0.3,150,5,1.6,0.3,1.2,5,4.7,6.3
4.4,5.4,63,3,0.5,9,5,2,1,1.2,91,11,3.1,2.1,2.2,9,7.9,10.0
1.3,7.3,83,7,1.5,2,6,7,0,0.8,51,17,2.4,3.1,0.7,2,6.0,7.6
3.1,5.0,91,2,0.0,2,3,6,0,1.0,40,14,3.1,3.0,1.0,4,7.8,10.0
5.9,7.2,64,7,0.6,7,2,10,1,1.2,58,20,1.6,1.5,1.5,6,3.4,10.0
6.6,7.5,68,5,0.8,4,3,4,0,1.1,27,20,1.9,2.0,0.1,10,6.1,10.0
5.8,8.1,70,9,0.4,8,8,6,0,0.3,46,6,2.6,1.3,0.7,6,8.6,7.8
1.5,8.6,66,4,1.9,1,5,6,1,0.9,106,5,4.0,3.8,0.2,5,6.8,8.1
6.4,9.3,51,2,0.0,4,6,6,1,1.5,86,6,1.8,2.4,1.2,7,5.5,8.9
0.9,8.8,84,6,1.4,10,6,1,0,0.5,23,7,1.3,2.4,0.2,4,10.2,2.1
0.0,5.4,69,8,2.0,6,10,6,1,1.5,136,8,3.3,1.2,0.0,3,3.7,6.1
5.1,5.3,50,3,1.8,10,7,10,1,1.7,43,11,3.6,1.3,1.5,1,6.8,10.0
2.9,7.8,89,10,0.4,2,9,10,0,1.5,65,7,3.3,1.6,1.3,9,9.1,6.6
5.2,7.3,76,1,0.0,1,5,4,0,0.8,99,15,5.0,2.2,1.3,9,7.8,10.0
7.1,7.4,86,1,0.1,6,6,5,0,0.5,94,11,2.7,2.1,1.8,8,4.0,10.0
3.5,7.8,50,9,0.5,10,2,9,1,1.7,81,17,0.5,1.2,2.9,4,6.5,6.3
1.2,7.2,66,0,0.4,1,1,5,1,1.6,29,15,3.8,0.6,0.4,7,8.0,5.6
3.0,8.8,73,8,1.5,2,4,1,1,0.0,65,13,2.0,2.5,0.6,10,5.7,7.0
5.4,3.0,78,10,2.6,9,6,10,0,0.9,117,12,2.3,1.1,0.0,3,6.2,10.0
2.9,5.5,85,9,0.2,7,3,2,0,0.3,126,15,2.8,1.8,0.8,9,3.8,10.0
